ticker,date,open_price,close_price,high_price,low_price,volume_traded,market_cap
BAMB,2021-04-28,35.19,35.97,36.7,34.83,644438,23179609
BAMB,2021-04-29,31.8,32.23,33.05,30.37,743662,23965709
BAMB,2021-04-30,35.68,35.57,36.75,35.04,103046,3665830
BAMB,2021-05-03,34.62,34.1,35.57,33.61,678726,23146440
BAMB,2021-05-04,33.67,32.68,34.12,32.29,248799,8131137
BAMB,2021-05-05,32.09,32.51,33.15,31.84,469348,15257566
BAMB,2021-05-06,32.61,33.26,33.34,32.42,10157,337796
BAMB,2021-05-07,33.02,32.38,34.64,30.57,84493,2736085
BAMB,2021-05-10,32.93,32.95,34.71,31.55,944792,31133107
BAMB,2021-05-11,33.01,32.19,34.99,31.73,689595,22197501
BAMB,2021-05-12,33.82,33.92,35.62,31.99,299915,10174502
BAMB,2021-05-13,32.15,32.94,34.62,30.8,146647,4831038
BAMB,2021-05-14,32.07,31.29,33.87,30.4,91393,2859964
BAMB,2021-05-17,33.89,33.43,34.33,32.28,87670,2931170
BAMB,2021-05-18,31.79,32.77,33.76,30.84,287375,9418541
BAMB,2021-05-19,32.12,32.36,33.24,31.31,482251,15606613
BAMB,2021-05-20,34.62,34.37,36.05,34.08,540841,18589807
BAMB,2021-05-21,35.5,35.63,36.42,34.96,894342,31865491
BAMB,2021-05-24,34.52,35.2,35.36,34.18,472647,16635733
BAMB,2021-05-25,34.56,34.13,35.76,33.27,118374,4040201
BAMB,2021-05-26,34.94,34.19,35.96,33.51,216271,7393423
BAMB,2021-05-27,35.24,34.4,36.81,32.61,410563,14124168
BAMB,2021-05-28,34.16,33.64,34.38,33.54,766755,25791158
BAMB,2021-05-31,34.16,34.14,35.47,34.06,734394,25072868
BAMB,2021-06-01,32.23,33.06,34.23,32.17,362188,11973023
BAMB,2021-06-02,35.52,34.95,36.99,34.72,967170,33803266
BAMB,2021-06-03,33.65,32.92,33.86,31.47,99591,3278260
BAMB,2021-06-04,33.79,34.15,34.89,33.77,444478,15178175
BAMB,2021-06-07,32.82,33.48,33.78,31.58,780936,26148278
BAMB,2021-06-08,35.29,34.88,35.76,34.85,783699,27336944
BAMB,2021-06-09,35.51,36.48,36.95,34.17,349291,12741650
BAMB,2021-06-10,35.26,35.97,36.62,35.12,207894,7477334
BAMB,2021-06-11,35.31,36.11,36.37,34.9,389443,14064139
BAMB,2021-06-14,34.41,35.15,37.14,34.19,67279,2365096
BAMB,2021-06-15,32.09,32.05,34.08,31.87,884913,28361365
BAMB,2021-06-16,33.08,32.45,33.13,31.94,990011,32129458
BAMB,2021-06-17,35.12,34.9,36.15,34.88,266632,9304949
BAMB,2021-06-18,32.75,33.38,33.91,32.73,208264,6952024
BAMB,2021-06-21,34.71,35.14,36.42,32.95,680773,23920870
BAMB,2021-06-22,32.95,32.03,33.97,31.6,111058,3556790
BAMB,2021-06-23,33.37,33.6,34.89,32.83,85961,2888531
BAMB,2021-06-24,33.3,32.91,33.79,31.7,710417,23379688
BAMB,2021-06-25,32.36,31.56,32.45,30.13,771063,24336729
BAMB,2021-06-28,33.87,33.79,34.53,32.22,970981,32813245
BAMB,2021-06-29,33.57,33.77,34.45,33.48,267266,9026470
BAMB,2021-06-30,35.17,34.32,35.92,33.65,298123,10231329
BAMB,2021-07-01,35.65,35.03,36.91,33.96,339083,11878609
BAMB,2021-07-02,32.74,33.66,34.49,32.46,704570,23713354
BAMB,2021-07-05,32.57,32.11,33.59,31.43,773658,24838771
BAMB,2021-07-06,32.17,32.09,33.22,31.46,251502,8071938
BAMB,2021-07-07,32.5,33.02,33.72,31.56,15468,510731
BAMB,2021-07-08,35.6,34.78,36.77,33.2,337026,11722542
BAMB,2021-07-09,34.44,33.83,35.72,33.64,95765,3239330
BAMB,2021-07-12,34.34,34.1,35.04,33.88,827688,28224583
BAMB,2021-07-13,32.58,32.28,33.56,32.1,396341,12795866
BAMB,2021-07-14,32.26,32.16,32.71,30.48,938864,30189996
BAMB,2021-07-15,34.1,33.65,35.56,32.21,188257,6335083
BAMB,2021-07-16,33.86,34.14,35.4,32.45,647308,22100177
BAMB,2021-07-19,33.06,33.43,35.09,32.4,833865,27875354
BAMB,2021-07-20,34.69,33.89,36.45,33.31,611309,20719407
BAMB,2021-07-21,34.49,35.06,35.09,33.3,847180,29700164
BAMB,2021-07-22,33.22,33.72,34.58,31.87,127926,4314193
BAMB,2021-07-23,34.66,35.12,36.85,32.82,535053,18792928
BAMB,2021-07-26,33.23,32.36,35.21,31.11,703194,22754757
BAMB,2021-07-27,32.35,32.52,34.3,31.51,936799,30468358
BAMB,2021-07-28,34.17,33.93,35.3,33.51,906873,30768014
BAMB,2021-07-29,33.74,34.12,34.74,32.93,528988,18051635
BAMB,2021-07-30,34.91,34.44,35.02,33.55,923613,31808875
BAMB,2021-08-02,33.3,32.83,35.12,32.8,45086,1480251
BAMB,2021-08-03,34.15,34.77,35.24,33.33,858419,29847584
BAMB,2021-08-04,35.04,34.45,35.54,34.07,828087,28528974
BAMB,2021-08-05,32.84,32.41,32.87,31.02,308059,9983145
BAMB,2021-08-06,32.63,31.64,33.83,30.63,488085,15444913
BAMB,2021-08-09,33.44,33.16,34.07,32.18,375218,12443722
BAMB,2021-08-10,32.6,32.26,33.31,31.65,501746,16188507
BAMB,2021-08-11,35.44,35.59,37.55,33.46,984204,35027535
BAMB,2021-08-12,32.44,33.29,34.73,31.1,670780,22330225
BAMB,2021-08-13,34.47,33.88,35.15,33.42,470278,15932445
BAMB,2021-08-16,35.66,35.82,36.8,34.09,665266,23830459
BAMB,2021-08-17,32.06,32.17,34.16,31.77,63303,2036441
BAMB,2021-08-18,32.1,31.11,32.11,29.23,74495,2317210
BAMB,2021-08-19,33.41,33.04,35.24,32.95,848206,28021301
BAMB,2021-08-20,35.37,34.92,36.85,34.43,144135,5033581
BAMB,2021-08-23,34.48,34.03,35.4,33.43,524984,17864350
BAMB,2021-08-24,33.81,33.4,35.57,31.72,923571,30844936
BAMB,2021-08-25,33.1,33.04,34.39,31.53,608520,20103902
BAMB,2021-08-26,31.89,30.97,32.87,30.46,824212,25525824
BAMB,2021-08-27,32.74,32.59,34.52,31.44,285239,9295820
BAMB,2021-08-30,34.55,34.09,35.55,33.78,710112,24208874
BAMB,2021-08-31,34.96,35.64,36.98,33.67,245919,8764681
BAMB,2021-09-01,35.46,35.08,36.16,33.89,959801,33672285
BAMB,2021-09-02,34.63,34.38,34.94,33.21,794222,27305523
BAMB,2021-09-03,34.08,34.43,34.93,32.68,785442,27039657
BAMB,2021-09-06,34.14,33.8,34.97,32.99,845151,28564244
BAMB,2021-09-07,33.06,33.04,33.94,33.03,985599,32562632
BAMB,2021-09-08,35.6,36.25,36.47,34.58,433319,15708244
BAMB,2021-09-09,32.5,33.2,34.8,31.61,566157,18799011
BAMB,2021-09-10,33.57,33.87,35.08,33.43,57369,1942802
BAMB,2021-09-13,32.23,31.3,32.78,29.49,278665,8721047
BAMB,2021-09-14,33.35,32.71,34.28,31.57,567864,18575628
BAMB,2021-09-15,34.16,33.96,35.26,33.84,35772,1214988
BAMB,2021-09-16,33.28,33.76,34.21,32.1,511311,17262316
BAMB,2021-09-17,33.52,33.87,35.42,32.98,883753,29931269
BAMB,2021-09-20,35.38,34.83,35.62,34.43,606396,21122237
BAMB,2021-09-21,35.1,35.28,36.09,34.57,736780,25995826
BAMB,2021-09-22,35.51,35.25,35.85,34.71,856142,30182681
BAMB,2021-09-23,32.53,32.34,33.41,32.26,543723,17584302
BAMB,2021-09-24,34.82,35.24,35.65,34.59,928393,32715897
BAMB,2021-09-27,35.34,35.72,36.05,35.03,850769,30387541
BAMB,2021-09-28,34.73,34.36,36.69,32.85,336590,11566156
BAMB,2021-09-29,32.15,31.25,32.95,31.05,149787,4680876
BAMB,2021-09-30,33.64,33.38,34.19,31.49,928527,30993690
BAMB,2021-10-01,33.38,32.57,34.66,31.85,333763,10870119
BAMB,2021-10-04,34.82,35.44,37.09,33.72,519564,18414621
BAMB,2021-10-05,35.46,34.9,37.08,33.24,884362,30861908
BAMB,2021-10-06,33.7,33.91,33.97,33.64,695572,23585506
BAMB,2021-10-07,33.18,33.94,35.54,31.33,835757,28365237
BAMB,2021-10-08,35.05,34.88,36.28,34.64,678165,23652807
BAMB,2021-10-11,34.98,34.41,35.6,33.53,423735,14581280
BAMB,2021-10-12,34.92,34.47,36.56,33.25,752318,25931410
BAMB,2021-10-13,33.36,33.64,34.1,32.06,946344,31831704
BAMB,2021-10-14,34.01,33.94,35.3,33.01,86151,2924122
BAMB,2021-10-15,35.15,35.82,36.87,33.35,502855,18012874
BAMB,2021-10-18,35.03,35.01,35.38,34.85,623556,21828896
BAMB,2021-10-19,35.48,36.06,36.46,34.21,492927,17773402
BAMB,2021-10-20,32.09,31.78,33.8,29.85,653895,20778168
BAMB,2021-10-21,33.97,33.82,34.9,32.74,519179,17559071
BAMB,2021-10-22,34.93,34.49,36.73,34.01,255317,8804804
BAMB,2021-10-25,32.18,32.64,33.38,31.51,277750,9065096
BAMB,2021-10-26,33.83,33.8,35.45,32.95,142167,4804649
BAMB,2021-10-27,35.49,34.65,37.42,33.74,518896,17977217
BAMB,2021-10-28,32.61,32.82,33.68,31.84,113508,3724821
BAMB,2021-10-29,35.42,35.73,37.04,34.93,53848,1923871
BAMB,2021-11-01,35.02,34.19,36.27,32.45,131456,4493855
BAMB,2021-11-02,33.2,33.69,34.55,31.52,11006,370807
BAMB,2021-11-03,31.94,31.7,32.47,30.96,371672,11780410
BAMB,2021-11-04,34.15,34.54,36.38,32.58,678172,23424709
BAMB,2021-11-05,32.48,33.14,35.07,31.41,215454,7139584
BAMB,2021-11-08,33.18,33.03,34.14,32.73,717760,23708060
BAMB,2021-11-09,34.97,34.34,36.43,33.04,735308,25249738
BAMB,2021-11-10,32.58,33.11,33.71,30.61,373431,12363542
BAMB,2021-11-11,34.38,34.71,36.32,34.18,974635,33831155
BAMB,2021-11-12,33.86,33.65,34.69,32.37,969671,32633770
BAMB,2021-11-15,35.61,35.29,36.65,34.77,854622,30159883
BAMB,2021-11-16,32.37,32.0,32.8,31.75,610110,19523164
BAMB,2021-11-17,31.95,32.06,32.92,31.68,133927,4293669
BAMB,2021-11-18,35.57,36.22,36.76,35.52,205883,7458031
BAMB,2021-11-19,33.93,34.81,36.62,32.77,177078,6163402
BAMB,2021-11-22,35.04,35.6,37.11,33.41,952122,33894818
BAMB,2021-11-23,34.85,35.22,35.37,33.73,693841,24433703
BAMB,2021-11-24,34.53,35.48,35.56,34.34,446417,15837235
BAMB,2021-11-25,31.75,30.91,33.29,29.54,715862,22125372
BAMB,2021-11-26,33.65,34.08,34.81,32.94,398511,13582048
BAMB,2021-11-29,31.75,32.49,33.57,29.8,361261,11739148
BAMB,2021-11-30,33.12,32.7,34.45,31.04,836581,27355415
BAMB,2021-12-01,33.11,33.4,34.48,32.59,203831,6807377
BAMB,2021-12-02,33.33,34.3,35.17,31.83,391232,13420151
BAMB,2021-12-03,32.36,31.6,33.48,30.99,490716,15504442
BAMB,2021-12-06,33.77,34.3,34.93,33.59,983416,33729950
BAMB,2021-12-07,33.69,33.65,34.59,32.06,268821,9046165
BAMB,2021-12-08,35.36,36.16,36.99,33.61,272374,9848688
BAMB,2021-12-09,32.83,32.49,33.94,32.4,235410,7649219
BAMB,2021-12-10,35.65,34.79,36.54,33.55,584382,20332124
BAMB,2021-12-13,35.06,35.29,35.75,33.32,761419,26871095
BAMB,2021-12-14,33.19,32.96,35.1,32.14,824009,27155923
BAMB,2021-12-15,33.21,32.65,34.32,30.87,142083,4639441
BAMB,2021-12-16,35.39,35.1,36.78,33.8,111751,3922686
BAMB,2021-12-17,33.01,32.7,34.75,32.44,691160,22602597
BAMB,2021-12-20,31.89,31.83,32.74,31.11,16149,513964
BAMB,2021-12-21,32.35,31.87,33.48,31.44,856992,27313766
BAMB,2021-12-22,35.28,36.27,38.21,33.84,702142,25464366
BAMB,2021-12-23,33.29,33.94,35.74,31.48,608348,20649358
BAMB,2021-12-24,32.83,33.11,33.74,31.93,486191,16097344
BAMB,2021-12-27,32.56,32.88,34.74,32.0,580374,19083520
BAMB,2021-12-28,34.36,34.49,36.34,34.16,791087,27285521
BAMB,2021-12-29,32.57,32.7,34.23,32.32,619410,20254760
BAMB,2021-12-30,34.32,33.41,34.9,31.79,976511,32623267
BAMB,2021-12-31,34.65,35.41,36.08,33.21,164165,5812556
BAMB,2022-01-03,35.02,35.37,36.32,33.19,865598,30618350
BAMB,2022-01-04,32.92,32.08,34.82,31.01,732763,23504572
BAMB,2022-01-05,33.08,32.88,33.67,31.46,759696,24979446
BAMB,2022-01-06,33.47,33.27,34.2,32.7,24202,805166
BAMB,2022-01-07,33.41,33.47,33.98,31.45,414046,13859702
BAMB,2022-01-10,33.29,34.18,35.84,31.32,982710,33591079
BAMB,2022-01-11,33.45,33.88,34.41,32.55,496265,16813843
BAMB,2022-01-12,34.11,34.12,35.51,33.22,774601,26432838
BAMB,2022-01-13,34.43,34.02,35.31,32.4,481638,16383122
BAMB,2022-01-14,34.85,33.88,36.68,33.33,158138,5357943
BAMB,2022-01-17,32.3,31.87,34.06,30.79,222076,7077784
BAMB,2022-01-18,33.37,33.73,34.83,32.82,393151,13261258
BAMB,2022-01-19,34.57,35.33,36.87,32.71,498038,17593607
BAMB,2022-01-20,33.31,32.92,34.35,31.63,973694,32054243
BAMB,2022-01-21,32.44,31.66,34.32,30.31,503206,15930039
BAMB,2022-01-24,31.84,31.56,33.54,30.79,693828,21895878
BAMB,2022-01-25,35.12,35.69,35.81,34.77,810065,28912355
BAMB,2022-01-26,33.5,33.71,34.81,31.9,161816,5455458
BAMB,2022-01-27,34.0,33.85,34.48,31.92,307078,10393151
BAMB,2022-01-28,31.93,31.23,32.77,30.0,627340,19593137
BAMB,2022-01-31,34.41,34.42,34.72,34.36,371653,12793776
BAMB,2022-02-01,33.79,33.11,34.01,32.53,148030,4901463
BAMB,2022-02-02,32.45,31.81,33.62,30.71,880148,27995706
BAMB,2022-02-03,32.94,32.13,34.73,30.93,293729,9438348
BAMB,2022-02-04,33.57,34.08,35.25,33.46,888133,30266432
BAMB,2022-02-07,34.87,34.76,36.59,34.71,486488,16909136
BAMB,2022-02-08,34.82,35.06,36.18,33.59,73747,2585817
BAMB,2022-02-09,34.19,35.15,35.77,32.28,236311,8305554
BAMB,2022-02-10,32.76,32.99,34.16,32.49,238943,7882947
BAMB,2022-02-11,32.02,31.16,33.21,29.96,435329,13565583
BAMB,2022-02-14,34.03,33.67,35.14,33.2,196901,6630127
BAMB,2022-02-15,34.82,35.45,37.44,33.99,58393,2069904
BAMB,2022-02-16,32.11,31.89,32.13,30.88,184759,5891305
BAMB,2022-02-17,32.2,32.6,33.93,31.7,682215,22239919
BAMB,2022-02-18,33.25,34.2,34.44,31.36,68251,2334149
BAMB,2022-02-21,33.07,32.44,34.12,31.07,864357,28042797
BAMB,2022-02-22,35.27,34.62,35.95,33.5,533058,18454205
BAMB,2022-02-23,34.99,34.13,35.89,32.86,716852,24469210
BAMB,2022-02-24,35.57,35.03,35.72,34.17,222380,7789536
BAMB,2022-02-25,34.75,34.39,35.23,32.92,992891,34146303
BAMB,2022-02-28,33.69,33.35,34.48,32.45,877611,29267064
BAMB,2022-03-01,33.42,33.87,34.3,32.48,422774,14320684
BAMB,2022-03-02,33.87,34.08,35.18,33.47,220868,7528156
BAMB,2022-03-03,33.37,33.44,35.39,33.29,158591,5302710
BAMB,2022-03-04,34.25,33.27,35.45,33.16,596356,19841090
BAMB,2022-03-07,34.21,33.29,34.57,32.7,697729,23227841
BAMB,2022-03-08,35.21,35.81,36.17,34.08,575527,20609741
BAMB,2022-03-09,32.95,33.56,34.48,32.65,339931,11409403
BAMB,2022-03-10,33.59,33.24,33.88,32.53,695273,23110559
BAMB,2022-03-11,35.46,35.58,37.27,33.94,153854,5474541
BAMB,2022-03-14,35.15,35.88,36.52,34.05,940789,33757300
BAMB,2022-03-15,32.18,32.07,33.65,30.15,359828,11539708
BAMB,2022-03-16,33.79,32.96,34.01,32.36,424418,13988746
BAMB,2022-03-17,32.84,33.64,33.95,32.18,184792,6215578
BAMB,2022-03-18,34.96,34.39,35.85,33.76,852526,29319615
BAMB,2022-03-21,32.36,31.67,34.25,30.65,511747,16206672
BAMB,2022-03-22,32.82,33.47,35.11,31.38,444735,14886725
BAMB,2022-03-23,33.99,34.72,35.74,32.77,761117,26427459
BAMB,2022-03-24,31.91,31.71,31.96,30.03,402106,12748787
BAMB,2022-03-25,32.48,31.78,33.07,31.71,73113,2323228
BAMB,2022-03-28,33.01,32.66,33.66,31.08,774947,25305983
BAMB,2022-03-29,31.79,31.26,33.68,30.49,506085,15818429
BAMB,2022-03-30,32.77,33.55,34.75,31.64,530044,17784054
BAMB,2022-03-31,35.3,36.26,38.16,33.59,904283,32784929
BAMB,2022-04-01,35.05,34.89,35.57,33.31,965028,33666542
BAMB,2022-04-04,34.27,35.02,36.34,32.6,321655,11265211
BAMB,2022-04-05,32.53,33.45,34.08,31.7,796987,26656899
BAMB,2022-04-06,33.8,34.09,35.84,32.98,578550,19720257
BAMB,2022-04-07,33.82,32.86,34.81,32.27,954077,31347819
BAMB,2022-04-08,31.9,31.83,33.58,31.47,652218,20761874
BAMB,2022-04-11,34.52,34.69,35.26,33.78,211737,7345978
BAMB,2022-04-12,34.75,35.13,35.96,34.18,976534,34303126
BAMB,2022-04-13,33.57,33.68,35.28,33.14,369696,12450286
BAMB,2022-04-14,32.61,31.68,34.3,31.15,492861,15613402
BAMB,2022-04-15,31.95,32.74,33.81,31.68,883895,28941514
BAMB,2022-04-18,33.48,32.57,34.51,30.98,126582,4122957
BAMB,2022-04-19,32.29,32.55,33.36,31.36,700967,22819585
BAMB,2022-04-20,32.82,32.54,33.07,32.34,983903,32016392
BAMB,2022-04-21,32.89,33.3,34.67,31.29,133480,4444759
BAMB,2022-04-22,35.19,35.99,36.64,35.01,857362,30857940
BAMB,2022-04-25,34.47,33.47,34.58,32.6,767385,25681457
BAMB,2022-04-26,33.39,32.79,34.11,31.3,215908,7078827
BAMB,2022-04-27,32.71,32.56,33.62,31.97,351965,11460944
BAMB,2022-04-28,33.61,33.03,33.79,32.21,659315,21775509
BAMB,2022-04-29,34.87,34.7,35.87,34.6,563263,19544515
BAMB,2022-05-02,31.81,31.7,32.99,29.79,837028,26534732
BAMB,2022-05-03,34.56,33.65,35.08,33.31,865820,29133554
BAMB,2022-05-04,32.5,32.5,32.8,31.01,681118,22136204
BAMB,2022-05-05,35.28,34.98,36.64,34.75,576107,20152602
BAMB,2022-05-06,31.89,32.16,32.9,30.08,911349,29306057
BAMB,2022-05-09,33.57,32.63,34.53,31.04,489618,15975948
BAMB,2022-05-10,34.57,34.02,35.98,32.28,16040,545630
BAMB,2022-05-11,31.72,32.69,34.56,31.18,148260,4846006
BAMB,2022-05-12,34.91,34.51,35.9,32.93,313286,10811211
BAMB,2022-05-13,35.3,35.08,36.26,34.19,165582,5808580
BAMB,2022-05-16,34.77,34.28,36.12,32.99,957157,32815011
BAMB,2022-05-17,33.06,33.94,34.07,31.97,551805,18726229
BAMB,2022-05-18,33.48,33.0,35.35,32.97,398038,13133661
BAMB,2022-05-19,33.94,33.07,35.18,31.44,81634,2699429
BAMB,2022-05-20,34.54,33.96,35.09,33.63,980001,33280751
BAMB,2022-05-23,34.17,33.41,34.92,32.89,351112,11731376
BAMB,2022-05-24,32.87,32.96,33.61,31.14,95623,3151491
BAMB,2022-05-25,34.25,34.96,35.41,33.24,44999,1573108
BAMB,2022-05-26,31.95,31.95,33.77,30.48,291843,9323781
BAMB,2022-05-27,33.19,33.25,33.3,32.17,876428,29145275
BAMB,2022-05-30,32.74,32.28,33.98,30.39,108163,3491002
BAMB,2022-05-31,33.16,32.66,34.31,30.9,257298,8403539
BAMB,2022-06-01,34.69,34.57,35.55,34.12,126405,4369744
BAMB,2022-06-02,34.53,34.25,34.91,33.51,299652,10263287
BAMB,2022-06-03,35.47,36.43,38.11,33.49,415593,15139992
BAMB,2022-06-06,31.91,31.16,32.14,30.99,911069,28392300
BAMB,2022-06-07,34.96,34.12,35.5,32.48,391883,13372818
BAMB,2022-06-08,32.54,32.78,33.94,30.65,826009,27079119
BAMB,2022-06-09,31.74,32.41,33.44,29.85,598095,19383123
BAMB,2022-06-10,33.99,33.11,35.91,32.89,816266,27028388
BAMB,2022-06-13,35.08,34.86,36.14,34.82,848710,29582794
BAMB,2022-06-14,35.31,34.83,36.56,34.74,395969,13789897
BAMB,2022-06-15,32.17,32.97,34.38,30.24,324504,10700146
BAMB,2022-06-16,35.15,35.48,36.9,33.28,887284,31482858
BAMB,2022-06-17,33.92,33.91,34.59,32.48,538059,18244038
BAMB,2022-06-20,35.71,36.13,37.49,34.4,625498,22599367
BAMB,2022-06-21,34.93,34.13,35.85,33.28,618052,21095252
BAMB,2022-06-22,34.75,35.37,36.42,32.93,813350,28771800
BAMB,2022-06-23,35.55,36.5,37.57,34.52,472893,17262744
BAMB,2022-06-24,33.4,32.73,33.97,31.62,329698,10791303
BAMB,2022-06-27,33.11,32.25,34.59,31.13,655940,21153786
BAMB,2022-06-28,33.29,33.97,35.24,32.96,436716,14835056
BAMB,2022-06-29,34.35,35.16,35.63,33.27,652640,22949172
BAMB,2022-06-30,32.3,32.68,32.96,31.5,913313,29844715
BAMB,2022-07-01,31.8,31.09,33.75,30.66,939110,29196890
BAMB,2022-07-04,31.74,31.8,32.83,30.49,862886,27438686
BAMB,2022-07-05,34.04,33.67,34.8,32.79,437791,14742373
BAMB,2022-07-06,32.4,32.25,33.27,31.15,274739,8861678
BAMB,2022-07-07,35.46,34.55,35.49,33.69,306683,10594367
BAMB,2022-07-08,34.28,34.88,35.45,33.38,764575,26670545
BAMB,2022-07-11,32.38,33.15,34.51,31.65,142872,4735828
BAMB,2022-07-12,34.49,34.21,34.82,33.17,778352,26625365
BAMB,2022-07-13,33.06,32.36,34.33,31.02,55814,1806394
BAMB,2022-07-14,33.76,34.14,34.78,32.46,862690,29455438
BAMB,2022-07-15,33.99,34.17,35.82,32.68,639365,21848805
BAMB,2022-07-18,34.59,34.08,35.02,32.99,626367,21348837
BAMB,2022-07-19,32.09,32.06,32.39,30.16,37255,1194407
BAMB,2022-07-20,34.13,33.99,35.82,32.53,28691,975068
BAMB,2022-07-21,33.61,33.45,34.27,33.24,491133,16428906
BAMB,2022-07-22,33.07,33.1,33.44,31.45,102981,3408471
BAMB,2022-07-25,34.54,34.47,34.84,33.64,741314,25556433
BAMB,2022-07-26,33.61,34.31,36.29,32.35,976208,33490447
BAMB,2022-07-27,31.77,32.53,34.44,30.62,623090,20268151
BAMB,2022-07-28,35.47,35.36,37.05,34.38,604372,21371899
BAMB,2022-07-29,34.03,34.35,36.06,32.56,811828,27882689
BAMB,2022-08-01,34.4,34.42,36.18,34.33,598684,20605597
BAMB,2022-08-02,33.62,32.93,35.11,32.11,386953,12741685
BAMB,2022-08-03,33.44,34.04,35.56,32.82,405393,13798571
BAMB,2022-08-04,34.36,35.15,35.66,32.72,447838,15743479
BAMB,2022-08-05,33.15,32.72,33.85,32.29,874986,28631847
BAMB,2022-08-08,34.1,34.12,35.68,33.57,920369,31398936
BAMB,2022-08-09,32.21,33.17,34.08,30.57,410084,13601163
BAMB,2022-08-10,32.24,31.8,32.72,31.19,980598,31179661
BAMB,2022-08-11,32.77,33.34,35.26,30.97,895330,29854615
BAMB,2022-08-12,32.23,31.78,33.69,31.76,327174,10399173
BAMB,2022-08-15,33.25,34.23,35.37,32.01,317684,10875425
BAMB,2022-08-16,35.5,36.33,38.21,33.88,58829,2137328
BAMB,2022-08-17,33.68,34.67,35.44,32.49,832300,28853203
BAMB,2022-08-18,32.14,32.7,33.43,30.9,199016,6508058
BAMB,2022-08-19,33.26,34.19,34.36,31.62,32104,1097686
BAMB,2022-08-22,32.35,32.26,32.36,31.01,710014,22906240
BAMB,2022-08-23,32.29,32.8,33.09,31.77,236105,7745365
BAMB,2022-08-24,32.88,33.41,34.92,31.94,971209,32446148
BAMB,2022-08-25,33.36,33.59,34.87,31.86,792849,26628366
BAMB,2022-08-26,33.88,33.95,35.29,33.2,905394,30738376
BAMB,2022-08-29,33.03,32.57,34.13,31.85,139140,4531885
BAMB,2022-08-30,32.51,33.25,35.1,31.26,506563,16844975
BAMB,2022-08-31,34.01,33.78,34.85,32.18,680583,22989886
BAMB,2022-09-01,34.51,33.62,36.09,31.96,234998,7901400
BAMB,2022-09-02,34.16,34.21,36.15,33.6,431806,14772978
BAMB,2022-09-05,35.02,34.57,36.47,33.92,771609,26673136
BAMB,2022-09-06,33.35,34.05,34.55,32.73,617151,21016329
BAMB,2022-09-07,34.96,35.96,37.53,34.01,203166,7304915
BAMB,2022-09-08,34.27,34.12,34.36,33.12,52073,1776947
BAMB,2022-09-09,35.24,35.75,36.51,33.96,919445,32870746
BAMB,2022-09-12,33.62,32.91,35.0,31.03,808229,26601164
BAMB,2022-09-13,32.76,32.81,34.74,30.92,93050,3052742
BAMB,2022-09-14,35.4,35.49,35.62,34.59,146164,5188075
BAMB,2022-09-15,32.78,32.47,33.18,31.45,221224,7182681
BAMB,2022-09-16,32.61,31.92,33.9,30.74,819445,26153087
BAMB,2022-09-19,34.04,34.2,34.35,32.54,28780,984170
BAMB,2022-09-20,34.3,33.83,35.68,32.43,424521,14361556
BAMB,2022-09-21,34.41,34.85,35.37,33.24,585960,20420634
BAMB,2022-09-22,33.52,34.07,34.24,31.94,548296,18678636
BAMB,2022-09-23,34.2,34.01,35.88,33.04,397902,13531141
BAMB,2022-09-26,34.07,33.72,35.87,33.1,413684,13950471
BAMB,2022-09-27,34.66,33.93,36.33,32.74,745640,25302865
BAMB,2022-09-28,34.61,34.93,36.45,34.23,62381,2179177
BAMB,2022-09-29,33.78,33.12,34.04,31.99,411276,13621524
BAMB,2022-09-30,31.79,31.26,33.39,30.77,291697,9118203
BAMB,2022-10-03,31.9,32.0,33.99,31.22,596402,19084868
BAMB,2022-10-04,33.46,33.73,34.7,31.57,663751,22387315
BAMB,2022-10-05,33.58,33.91,34.9,32.23,475115,16112843
BAMB,2022-10-06,32.42,31.94,34.26,30.08,517220,16519640
BAMB,2022-10-07,33.27,32.61,34.9,32.18,755908,24651528
BAMB,2022-10-10,31.8,32.64,33.82,30.25,246587,8049541
BAMB,2022-10-11,34.35,34.39,35.62,32.73,83406,2868621
BAMB,2022-10-12,35.47,35.38,36.82,34.01,662589,23444862
BAMB,2022-10-13,34.37,34.49,35.91,32.87,598111,20630947
BAMB,2022-10-14,33.78,34.39,35.71,33.41,449169,15448884
BAMB,2022-10-17,34.17,35.09,35.75,32.65,472221,16569495
BAMB,2022-10-18,33.54,33.82,35.27,33.09,970894,32836199
BAMB,2022-10-19,33.74,32.84,34.38,31.6,780807,25643342
BAMB,2022-10-20,34.63,34.56,36.45,33.95,341402,11797758
BAMB,2022-10-21,32.79,33.69,34.27,31.68,242601,8173511
BAMB,2022-10-24,32.57,32.9,34.38,31.08,414598,13641542
BAMB,2022-10-25,33.2,33.3,34.98,31.39,128690,4285027
BAMB,2022-10-26,35.07,34.28,36.97,33.92,236829,8119130
BAMB,2022-10-27,32.23,31.54,32.81,31.39,490566,15470012
BAMB,2022-10-28,34.44,33.81,35.2,33.05,627238,21204416
BAMB,2022-10-31,35.02,34.65,35.58,34.17,846822,29343959
BAMB,2022-11-01,31.78,31.47,32.84,30.92,90863,2859889
BAMB,2022-11-02,33.39,32.97,34.21,32.12,32355,1066824
BAMB,2022-11-03,33.3,33.07,33.79,32.63,585208,19351293
BAMB,2022-11-04,32.18,31.55,32.8,30.43,864059,27259216
BAMB,2022-11-07,33.74,33.28,33.89,32.61,965321,32121113
